PAGOS,MONTO,COMUNA,REGION,URBANIDAD,FPAGO,TIPOBENEFICIO,COBROMARZO,SEXO,ECIVIL,NACIONALIDAD,NOCOBRO
1,5136,13,15,1,3,14,1,1,1,0,0
1,5136,208,12,1,5,14,0,2,5,0,0
1,726,11,1,2,1,1,0,2,1,0,1
1,3106,154,12,2,1,17,0,1,1,0,0
1,724,19,11,1,1,17,0,2,1,0,1
1,724,133,14,2,1,17,0,2,1,0,1
1,5158,39,15,2,3,14,0,2,5,0,0
1,5158,328,6,2,3,14,0,1,1,0,0
1,5158,149,7,1,3,14,0,2,1,0,1
1,4694,219,11,2,3,16,0,1,1,0,0
1,6793,303,11,2,3,16,0,2,5,0,1
1,6379,29,10,1,3,16,0,2,5,0,0
1,6184,121,5,2,3,14,0,1,1,0,0
1,4040,151,5,1,1,1,0,1,5,0,1
1,6793,320,2,2,3,16,0,1,1,0,0
1,3067,223,7,2,1,17,0,2,1,0,1
1,5158,220,11,2,3,14,1,2,5,0,0
1,4312,242,11,2,3,1,0,2,1,0,1
1,3131,107,13,2,1,1,0,2,1,0,1
1,7923,29,10,1,3,16,0,1,5,0,0
1,414,111,14,2,1,17,0,2,1,0,1
1,4288,230,9,2,3,6,0,2,1,0,1
1,2201,330,14,2,1,17,1,1,3,0,1
1,2377,205,11,2,1,17,0,1,1,0,0
1,5158,11,1,2,3,14,0,1,5,0,0
1,8147,319,8,2,3,14,0,2,5,0,0
1,492,292,11,2,1,17,0,2,3,0,1
1,6403,130,6,1,3,14,0,1,1,0,1
1,5158,307,6,2,3,14,0,1,5,0,0
1,2087,275,15,0,1,17,0,2,5,0,1
1,8761,59,11,2,3,14,0,1,3,0,0
1,6759,112,11,2,3,16,1,2,1,0,0
1,2492,216,11,2,1,17,0,1,1,0,1
1,6127,85,11,2,3,16,0,2,5,0,1
1,3222,119,11,2,3,18,1,2,1,0,0
1,4714,53,11,2,3,16,0,1,1,0,0
1,318,303,11,2,1,17,0,2,3,0,0
1,6432,305,4,2,3,16,0,2,5,0,0
1,3515,147,4,2,1,17,0,2,5,0,0
1,5158,17,7,1,3,14,0,1,1,0,0
1,528,162,10,2,1,17,0,2,1,0,1
1,5136,74,10,2,4,14,1,1,5,0,0
1,5136,319,8,2,3,14,1,2,5,0,0
1,158,280,10,2,1,17,0,2,1,0,1
1,724,242,11,2,1,17,0,1,5,0,1
1,2439,304,10,2,1,17,1,2,1,0,1
1,4672,246,14,2,3,16,0,1,1,0,0
1,2766,118,14,1,1,17,0,1,1,0,0
1,1056,258,12,2,1,17,0,1,5,0,1
1,318,304,10,2,1,17,0,2,1,0,1
1,2380,170,4,1,3,18,0,2,1,0,0
1,4693,328,6,2,3,16,0,1,1,0,1
1,5136,304,10,2,3,14,0,1,1,0,0
1,8147,220,11,2,3,14,0,1,1,0,0
1,6670,157,11,2,3,16,0,1,1,0,1
1,2667,297,12,1,3,7,0,1,1,0,0
1,1079,194,11,2,3,7,0,1,1,0,0
1,3209,249,11,2,1,16,1,1,5,0,1
1,3140,255,11,2,1,17,0,1,3,0,1
1,812,300,11,2,1,17,0,1,1,0,1
1,8704,300,11,2,3,16,0,1,1,0,0
1,5686,255,11,2,3,14,0,1,1,0,0
1,5158,336,11,2,3,14,0,1,5,0,0
1,2492,329,11,2,1,17,0,1,1,0,0
1,1228,146,14,2,1,17,0,1,5,0,1
1,318,106,11,2,1,17,0,1,3,0,1
1,5708,281,11,2,3,14,0,1,1,0,0
1,9004,104,11,2,1,16,0,1,5,0,0
1,2380,219,11,2,3,18,0,2,1,0,1
1,1133,115,11,2,3,7,0,1,1,0,0
1,5158,78,11,2,3,14,0,2,5,0,0
1,2468,242,11,2,3,7,0,1,1,0,0
1,3253,300,11,2,1,17,0,1,3,0,1
1,2526,29,10,1,3,7,0,1,1,0,1
1,5158,104,11,2,3,14,0,2,5,0,0
1,5158,24,6,1,3,14,0,1,5,0,0
1,2946,8,0,2,1,17,0,2,1,0,1
1,5516,15,4,1,3,14,0,1,5,0,0
1,8910,180,7,2,3,16,0,1,1,0,0
1,6713,307,6,2,3,16,0,1,1,0,0
1,5136,223,7,2,3,14,0,2,1,0,0
1,2380,31,11,2,1,17,0,2,5,0,1
1,5158,284,7,0,4,14,0,1,1,0,0
1,2380,226,6,0,5,18,0,1,1,0,0
1,3783,328,6,2,0,16,0,1,1,0,0
1,8863,107,13,2,3,14,0,2,5,0,1
1,2439,76,2,1,1,17,0,1,1,0,0
1,321,128,11,2,1,17,0,2,1,0,1
1,7518,134,10,2,3,16,0,1,1,0,0
1,6197,307,6,2,3,14,1,1,5,0,0
1,7047,115,11,2,3,14,0,1,1,0,1
1,5162,319,8,2,3,14,0,1,1,0,0
1,340,321,14,2,3,7,0,1,1,0,0
1,5158,328,6,2,3,14,0,2,5,0,0
1,5917,198,10,0,4,14,0,1,5,0,0
1,5136,64,4,2,3,14,0,2,5,0,0
1,166,324,5,1,1,17,0,2,3,0,1
1,3430,118,14,1,1,1,0,1,5,0,0
1,7498,205,11,2,3,16,0,1,1,0,0
1,3238,277,12,2,1,17,1,1,1,0,1
1,6561,280,10,2,1,1,0,2,3,0,1
1,5136,144,6,0,3,14,0,1,5,0,0
1,318,147,4,2,1,17,0,1,1,0,1
1,5717,194,11,2,3,14,0,1,1,0,0
1,8120,336,11,2,3,16,0,1,5,0,0
1,3105,307,6,2,1,17,0,1,1,0,0
1,4640,78,11,2,1,0,0,2,1,0,0
1,1355,140,11,2,1,17,0,2,5,0,1
1,9124,157,11,2,3,14,0,2,5,0,0
1,7467,328,6,2,3,16,0,1,3,0,0
1,4588,216,11,2,3,16,0,1,1,0,0
1,5389,320,2,2,3,14,0,1,1,0,0
1,4672,305,4,2,3,16,0,1,1,0,0
1,5691,297,12,1,3,14,0,1,1,0,0
1,522,128,11,2,1,17,0,1,1,0,1
1,8727,242,11,2,5,14,0,1,1,0,0
1,6098,304,10,2,4,14,0,1,1,0,1
1,5158,85,11,2,3,14,1,1,5,0,1
1,2380,219,11,2,3,18,0,1,3,0,1
1,6087,112,11,2,3,14,0,1,1,0,1
1,5033,249,11,2,3,14,0,1,5,0,1
1,5158,78,11,2,3,14,0,1,1,0,1
1,5205,216,11,2,3,16,0,2,3,0,0
1,2380,220,11,2,3,18,0,1,1,0,0
1,1186,249,11,2,1,17,0,2,1,0,1
1,3832,157,11,2,1,16,0,1,1,0,0
1,5158,300,11,2,3,14,0,2,5,0,0
1,5158,249,11,2,3,14,0,1,5,0,0
1,1488,304,10,2,1,17,0,1,5,0,1
1,522,57,14,2,1,17,0,1,1,0,1
1,615,282,8,1,1,17,0,1,1,0,1
1,4694,8,0,2,3,16,0,2,5,0,1
1,520,74,10,2,1,17,0,2,1,0,1
1,5722,31,11,2,3,14,0,1,5,0,0
1,6396,29,10,1,3,14,0,1,1,0,0
1,318,16,0,2,1,17,0,1,1,0,1
1,2492,297,12,1,1,17,0,1,1,0,0
1,5158,246,14,2,3,14,0,1,1,0,1
1,1866,304,10,2,1,17,1,1,5,0,1
1,5158,242,11,2,3,14,0,1,1,0,0
1,1752,147,4,2,1,17,0,2,1,0,1
1,5947,8,0,2,3,14,0,1,1,0,0
1,7518,216,11,2,3,16,0,1,5,0,0
1,5158,79,15,0,4,14,0,1,1,0,0
1,636,245,14,2,1,17,0,2,3,0,0
1,2439,133,14,2,1,17,0,1,5,0,1
1,1019,118,14,1,1,17,0,2,1,0,1
1,4672,230,9,2,3,16,0,1,5,0,0
1,3167,58,4,2,1,17,0,1,1,0,1
1,2869,60,10,2,1,17,0,1,1,0,1
1,5158,8,0,2,3,14,0,1,5,0,0
1,7625,152,4,2,0,16,0,1,1,0,0
1,5998,304,10,2,3,14,0,1,1,0,0
1,3262,118,14,1,1,17,1,1,1,0,1
1,5180,330,14,2,3,14,0,1,5,0,1
1,3089,290,4,2,1,1,0,1,5,0,1
1,7518,143,10,0,3,16,0,1,1,0,0
1,4685,245,14,2,3,16,0,2,5,0,1
1,2980,157,11,2,1,16,1,1,1,0,0
1,2592,11,1,2,1,17,0,1,5,0,0
1,908,122,8,1,1,17,0,2,3,0,1
1,2439,181,5,2,1,17,0,2,1,0,0
1,318,78,11,2,1,17,0,1,5,0,0
1,8773,208,12,1,5,14,0,1,1,0,0
1,5158,58,4,2,3,14,0,1,5,0,0
1,5136,246,14,2,3,14,0,1,1,0,0
1,1998,276,14,2,1,1,0,2,1,0,1
1,6071,295,12,1,3,14,1,1,1,0,1
1,318,181,5,2,1,17,0,1,1,0,0
1,318,39,15,2,1,17,0,2,1,0,1
1,4695,107,13,2,3,16,0,1,1,0,0
1,318,321,14,2,1,17,0,1,5,0,1
1,5574,307,6,2,3,14,0,1,1,0,0
1,7586,305,4,2,3,16,0,1,1,0,0
1,3454,157,11,2,1,17,0,1,5,0,0
1,2380,6,5,1,5,18,0,1,5,0,0
1,3747,242,11,2,5,6,0,1,3,0,1
1,5158,71,4,1,3,14,0,2,1,0,0
1,2439,58,4,2,1,17,0,2,5,0,0
1,6781,223,7,2,3,16,0,2,1,0,0
1,992,330,14,2,1,17,0,2,3,0,1
1,2676,173,4,0,1,17,0,2,1,0,1
1,5136,220,11,2,0,14,1,1,3,0,1
1,2492,181,5,2,1,17,0,2,5,0,1
1,5939,280,10,2,3,14,0,1,1,0,0
1,5604,24,6,1,3,14,0,1,5,0,0
1,6526,319,8,2,3,14,0,1,1,0,0
1,2898,139,11,2,1,17,0,1,1,0,1
1,8697,300,11,2,3,16,1,2,1,0,0
1,318,245,14,2,1,17,0,2,1,0,1
1,318,58,4,2,1,17,1,1,1,0,1
1,624,180,7,2,1,17,0,1,1,0,0
1,357,166,11,2,1,17,0,2,1,0,1
1,5238,68,6,1,3,14,0,1,1,0,1
1,3763,84,6,0,3,16,0,1,5,0,0
1,4694,300,11,2,3,16,0,1,1,0,0
1,5158,134,10,2,3,14,0,2,5,0,0
1,6094,148,8,1,5,14,0,1,3,0,0
1,357,212,12,0,1,17,0,2,1,0,1
1,344,277,12,2,1,17,0,2,1,0,1
1,2467,58,4,2,1,17,0,2,1,0,1
1,2439,315,4,2,1,17,0,2,1,0,1
1,5136,84,6,0,4,14,1,1,5,0,0
1,746,253,15,0,1,17,0,1,1,0,1
1,4693,118,14,1,3,16,0,1,1,0,1
1,4685,74,10,2,3,16,0,2,1,0,0
1,3758,300,11,2,3,2,0,2,1,0,1
1,3021,13,15,1,1,17,0,2,1,0,1
1,1453,166,11,2,3,7,1,1,1,0,0
1,5677,252,12,2,3,14,0,1,5,0,1
1,361,37,4,2,1,1,0,1,1,0,1
1,4225,300,11,2,3,6,0,2,1,0,0
1,6897,66,3,2,3,16,0,1,3,0,0
1,3659,258,12,2,3,6,0,2,1,0,1
1,2545,300,11,2,3,16,0,1,1,0,1
1,5136,32,11,2,3,14,0,1,5,0,0
1,1628,242,11,2,5,1,0,2,3,0,1
1,2380,257,11,2,3,18,1,2,1,0,1
1,1589,216,11,2,3,7,0,1,1,0,1
1,8676,336,11,2,3,14,0,1,5,0,1
1,4209,285,11,2,1,16,0,1,5,0,0
1,7498,157,11,2,3,16,0,1,1,0,0
1,3693,249,11,2,1,17,0,2,1,0,1
1,5756,112,11,2,3,14,0,1,1,0,1
1,5958,32,11,2,3,14,0,1,3,0,0
1,2676,255,11,2,1,17,1,1,5,0,0
1,4098,112,11,2,3,16,0,1,5,0,0
1,318,242,11,2,1,17,0,2,1,0,1
1,6249,271,11,2,3,14,0,2,1,0,0
1,216,157,11,2,1,17,0,2,2,0,1
1,2980,157,11,2,1,16,0,1,1,0,0
1,5509,292,11,2,3,14,0,1,1,0,0
1,8676,116,11,2,3,14,0,1,1,0,0
1,4694,246,14,2,3,16,0,1,5,0,1
1,4486,131,4,1,3,16,0,1,1,0,0
1,5346,8,0,2,3,14,0,1,1,0,0
1,4574,8,0,2,3,16,0,1,5,0,0
1,6463,180,7,2,3,14,0,1,1,0,1
1,5158,245,14,2,3,14,0,1,1,0,1
1,3416,245,14,2,1,17,0,2,1,0,1
1,5158,319,8,2,3,14,0,1,5,0,0
1,5158,143,10,0,4,14,0,2,5,0,0
1,2439,208,12,1,1,17,1,1,1,0,1
1,4273,106,11,2,0,16,0,1,1,0,0
1,7909,58,4,2,3,16,0,1,1,0,0
1,6284,64,4,2,3,14,0,1,1,0,0
1,5529,121,5,2,3,14,0,1,1,0,0
1,2439,118,14,1,1,17,0,2,1,0,1
1,5633,146,14,2,3,14,0,1,1,0,0
1,2412,280,10,2,4,7,1,1,1,0,0
1,1707,296,4,0,1,17,0,2,5,0,1
1,7547,258,12,2,3,16,0,1,5,0,0
1,318,282,8,1,1,17,0,1,1,0,1
1,8676,306,0,1,5,14,0,1,5,0,0
1,5158,295,12,1,3,14,0,2,5,0,1
1,166,245,14,2,1,17,0,1,1,0,1
1,357,252,12,2,1,17,0,1,1,0,1
1,5158,155,11,2,3,14,0,1,5,0,0
1,3058,276,14,2,1,17,0,2,5,0,0
1,6429,71,4,1,3,14,0,1,1,0,0
1,8487,74,10,2,3,16,1,1,5,0,0
1,8681,297,12,1,0,16,1,2,1,0,1
1,5158,252,12,2,3,14,0,1,5,0,0
1,5582,307,6,2,3,14,0,1,1,0,0
1,4694,126,8,1,5,16,0,1,1,0,0
1,9166,58,4,2,0,16,0,1,1,0,0
1,5303,305,4,2,3,14,0,1,1,0,0
1,5336,220,11,2,3,14,1,1,3,0,0
1,621,180,7,2,1,17,1,1,1,0,1
1,2380,30,4,1,1,17,0,2,1,0,0
1,4694,11,1,2,3,16,1,1,1,0,0
1,7678,106,11,2,3,16,0,1,1,0,0
1,6386,216,11,2,3,14,0,1,1,0,0
1,5158,87,6,1,4,14,0,2,5,0,0
1,5158,17,7,1,3,14,0,1,5,0,0
1,2362,48,15,1,1,17,0,1,1,0,1
1,2689,307,6,2,1,17,0,2,1,0,1
1,5265,307,6,2,3,14,0,1,5,0,0
1,318,11,1,2,1,17,0,1,1,0,1
1,5158,115,11,2,3,14,0,1,5,0,0
1,1038,307,6,2,3,7,0,1,1,0,1
1,318,307,6,2,1,17,0,1,1,0,1
1,6074,297,12,1,3,14,0,1,1,0,0
1,2592,58,4,2,1,17,0,2,1,0,0
1,3041,115,11,2,1,16,0,1,1,0,0
1,6159,121,5,2,3,14,0,1,5,0,0
1,5598,148,8,1,5,14,0,1,1,0,0
1,1608,144,6,0,3,7,0,1,5,0,1
1,1714,330,14,2,1,17,0,1,5,0,1
1,5158,330,14,2,3,14,0,2,5,0,0
1,3021,78,11,2,1,17,0,1,1,0,0
1,6637,272,15,2,3,14,0,1,1,0,0
1,4793,74,10,2,3,16,0,1,5,0,1
1,3747,300,11,2,3,6,1,2,1,0,1
1,5158,216,11,2,3,14,0,2,5,0,1
1,5158,63,5,2,3,14,0,2,5,0,1
1,4673,27,7,2,3,16,0,1,1,0,0
1,4252,106,11,2,3,16,0,1,1,0,0
1,5978,61,4,0,4,14,0,1,5,0,0
1,3745,214,9,0,1,17,0,1,5,0,1
1,2297,285,11,2,1,17,0,1,1,0,0
1,4086,139,11,2,3,16,0,1,5,0,0
1,3205,276,14,2,1,17,0,2,1,0,0
1,7933,220,11,2,3,16,0,1,1,0,0
1,5695,107,13,2,3,14,0,1,1,0,0
1,5158,271,11,2,3,14,0,1,3,0,0
1,7451,147,4,2,3,16,0,1,1,0,0
1,7518,172,12,0,5,16,0,1,5,0,0
1,2380,184,5,0,4,18,0,1,1,0,0
1,8147,180,7,2,3,14,0,2,5,0,0
1,3133,193,10,1,1,17,0,2,1,0,1
1,5136,282,8,1,3,14,1,1,5,0,0
1,166,208,12,1,1,17,1,1,1,0,1
1,2087,258,12,2,1,17,0,2,3,0,1
1,3345,263,10,0,1,17,0,2,1,0,1
1,166,315,4,2,1,17,0,1,1,0,1
1,5136,5,7,1,3,14,0,1,1,0,0
1,2492,64,4,2,1,17,0,1,1,0,1
1,2980,134,10,2,3,16,0,1,1,0,0
1,3695,29,10,1,3,6,0,1,3,0,1
1,5938,166,11,2,3,14,1,1,3,0,0
1,362,278,12,1,1,17,0,2,1,0,1
1,318,128,11,2,1,17,0,2,1,0,1
1,5158,223,7,2,3,14,0,1,1,0,0
1,6365,45,7,0,4,14,0,1,5,0,0
1,6008,92,8,0,5,14,0,1,1,0,0
1,5378,6,5,1,5,14,0,1,5,0,1
1,5158,30,4,1,3,14,0,2,5,0,0
1,3184,304,10,2,1,16,0,1,1,0,0
1,5136,70,7,0,4,14,0,1,5,0,0
1,5158,230,9,2,3,14,0,2,1,0,1
1,4803,271,11,2,3,16,0,1,1,0,0
1,4487,181,5,2,3,16,0,1,1,0,0
1,4694,277,12,2,3,16,0,1,1,0,0
1,8835,180,7,2,3,0,0,1,1,0,0
1,4561,218,6,1,3,16,0,1,1,0,0
1,5136,79,15,0,3,14,0,1,5,0,0
1,8718,319,8,2,3,14,0,1,1,0,0
1,6761,307,6,2,3,14,0,1,5,0,0
1,5158,304,10,2,4,14,0,2,5,0,1
1,3041,330,14,2,3,16,0,1,5,0,0
1,6876,181,5,2,3,14,0,1,1,0,1
1,4469,58,4,2,3,16,0,1,1,0,0
1,5158,92,8,0,5,14,0,1,5,0,0
1,4685,300,11,2,3,16,0,1,1,0,0
1,5136,223,7,2,3,14,0,1,1,0,0
1,31,327,14,2,1,17,0,2,1,0,1
1,5158,307,6,2,3,14,0,2,5,0,1
1,3133,113,14,1,1,17,0,2,1,0,0
1,5158,74,10,2,3,14,0,2,5,0,0
1,357,319,8,2,1,17,0,1,1,0,1
1,3919,220,11,2,3,16,1,1,5,0,0
1,333,246,14,2,1,17,0,2,1,0,1
1,6759,270,14,2,3,16,0,2,5,0,0
1,357,193,10,1,1,17,0,2,5,0,0
1,178,330,14,2,1,17,0,1,5,0,1
1,602,41,12,1,1,17,0,2,1,0,1
1,2736,118,14,1,1,17,0,1,1,0,1
1,2833,58,4,2,1,17,0,1,5,0,1
1,7801,30,4,1,3,16,0,1,1,0,0
1,2380,81,14,1,3,18,0,2,1,0,0
1,5158,328,6,2,3,14,0,1,5,0,0
1,3222,194,11,2,3,18,0,1,1,0,0
1,5158,280,10,2,4,14,1,1,5,0,0
1,6169,245,14,2,3,16,0,1,5,0,0
1,212,315,4,2,1,17,0,2,3,0,1
1,318,181,5,2,1,17,0,2,1,0,1
1,5158,328,6,2,3,14,0,2,5,0,0
1,5158,331,10,1,5,14,0,2,5,0,0
1,166,134,10,2,1,17,0,2,3,0,1
1,357,146,14,2,1,17,0,2,1,0,0
1,4694,280,10,2,3,16,1,1,5,0,0
1,4694,106,11,2,3,16,0,1,5,0,0
1,5158,64,4,2,3,14,1,1,1,0,1
1,2439,181,5,2,1,17,0,1,5,0,1
1,5041,30,4,1,3,16,0,1,1,0,0
1,4675,300,11,2,3,16,0,1,1,0,0
1,724,58,4,2,1,17,0,1,5,0,1
1,4793,216,11,2,3,16,0,1,5,0,0
1,4105,285,11,2,3,16,0,1,5,0,0
1,1866,12,11,2,1,17,0,1,1,0,1
1,4180,321,14,2,3,6,0,2,1,0,1
1,1140,185,8,1,1,17,0,2,1,0,0
1,769,146,14,2,1,17,0,1,3,0,1
1,5792,307,6,2,3,14,0,1,1,0,0
1,5136,307,6,2,4,14,0,2,1,0,0
1,2439,39,15,2,1,17,0,2,5,0,1
1,6145,8,0,2,3,14,0,1,1,0,0
1,6233,290,4,2,3,14,0,1,1,0,0
1,2898,246,14,2,1,17,0,1,1,0,0
1,5339,333,15,1,5,14,1,1,1,0,0
1,7632,58,4,2,3,16,0,1,5,0,0
1,7678,157,11,2,3,16,0,1,5,0,0
1,5158,69,11,1,3,14,0,1,1,0,0
1,9042,290,4,2,3,14,0,1,1,0,1
1,3368,166,11,2,1,17,0,2,1,0,1
1,8901,297,12,1,3,16,1,2,1,0,1
1,5158,111,14,2,3,14,0,1,1,0,1
1,585,146,14,2,1,17,0,2,1,0,1
1,321,11,1,2,1,17,0,2,5,0,1
1,318,271,11,2,1,17,0,1,1,0,1
1,5739,43,7,1,5,16,0,1,1,0,0
1,5158,78,11,2,3,14,0,1,1,0,0
1,8676,12,11,2,3,14,0,2,5,0,0
1,7130,120,11,2,1,16,0,1,5,0,0
1,5136,27,7,2,3,14,0,1,1,0,0
1,5204,62,2,2,3,14,0,1,5,0,0
1,6149,262,8,1,3,14,0,1,5,0,0
1,5136,300,11,2,3,14,0,1,1,0,0
1,5136,307,6,2,3,14,0,2,5,0,0
1,3401,330,14,2,1,17,0,2,3,0,1
1,3350,138,11,2,1,1,0,2,1,0,1
1,318,138,11,2,1,17,0,1,1,0,0
1,2530,272,15,2,1,17,0,2,1,0,1
1,5158,63,5,2,3,14,0,2,1,0,0
1,908,51,10,1,1,17,0,2,1,0,1
1,5158,183,6,2,3,14,0,1,5,0,0
1,5136,270,14,2,3,14,0,2,5,0,0
1,5413,321,14,2,3,16,1,2,1,0,0
1,6212,39,15,2,3,14,0,1,1,0,0
1,5563,39,15,2,3,14,0,1,1,0,0
1,5158,75,7,0,5,14,0,1,1,0,0
1,1848,8,0,2,3,7,0,1,5,0,1
1,5703,62,2,2,3,14,0,1,5,0,0
1,2380,117,5,0,4,18,0,1,1,0,0
1,4770,271,11,2,3,16,0,1,5,0,0
1,5158,39,15,2,3,14,0,1,1,0,0
1,12,276,14,2,1,17,0,1,1,0,1
1,5588,122,8,1,3,14,0,1,1,0,0
1,278,147,4,2,1,17,0,1,1,0,1
1,5158,220,11,2,3,14,0,1,1,0,0
1,4672,157,11,2,3,16,0,1,1,0,0
1,7498,11,1,2,3,16,0,1,1,0,0
1,3238,307,6,2,1,17,0,2,1,0,0
1,5158,211,6,1,3,14,0,1,5,0,1
1,5136,252,12,2,3,14,0,2,5,0,0
1,5158,270,14,2,3,14,1,1,5,0,0
1,4946,285,11,2,3,14,0,2,1,0,0
1,5158,307,6,2,3,14,0,1,1,0,0
1,6424,232,6,0,3,14,0,1,1,0,0
1,3338,246,14,2,1,17,0,2,3,0,1
1,2828,270,14,2,1,1,0,1,1,0,1
1,5158,121,5,2,3,14,0,1,5,0,0
1,5607,67,6,1,3,14,0,1,1,0,0
1,5136,39,15,2,3,14,0,1,5,0,0
1,5158,262,8,1,3,14,0,1,5,0,0
1,5158,282,8,1,3,14,0,2,5,0,0
1,2380,139,11,2,3,18,0,1,1,0,0
1,6316,31,11,2,3,14,0,1,1,0,0
1,2492,8,0,2,1,17,0,2,3,0,1
1,2492,305,4,2,1,17,0,2,3,0,0
1,4295,223,7,2,3,16,1,1,5,0,0
1,8147,290,4,2,3,14,0,2,5,0,1
1,2393,273,10,1,3,16,0,2,1,0,0
1,5158,58,4,2,3,14,0,2,5,0,1
1,5259,10,4,1,3,14,1,1,5,0,0
1,3747,330,14,2,3,6,0,2,1,0,1
1,9155,147,4,2,0,16,0,2,1,0,0
1,8772,213,15,0,1,1,0,1,1,0,1
1,246,330,14,2,1,17,0,1,1,0,1
1,5970,157,11,2,3,14,0,1,1,0,0
1,5136,24,6,1,3,14,1,1,5,0,0
1,7557,166,11,2,3,16,1,2,5,0,0
1,2462,330,14,2,1,17,0,1,5,0,1
1,5158,147,4,2,3,14,0,1,1,0,1
1,4648,180,7,2,3,16,0,1,5,0,0
1,2439,295,12,1,1,17,0,1,1,0,1
1,5158,305,4,2,3,14,1,1,5,0,0
1,1718,8,0,2,1,17,0,1,1,0,1
1,5136,328,6,2,3,14,0,1,1,0,0
1,5136,330,14,2,3,14,0,2,5,0,1
1,5577,180,7,2,3,14,0,1,5,0,0
1,8820,63,5,2,3,14,0,1,1,0,0
1,136,11,1,2,1,17,0,1,1,0,1
1,5970,30,4,1,3,14,0,1,1,0,0
1,2249,320,2,2,1,17,0,1,1,0,1
1,5158,330,14,2,3,14,0,2,5,0,1
1,4900,242,11,2,3,1,0,2,1,0,1
1,436,85,11,2,3,16,0,1,1,0,0
1,4693,11,1,2,3,16,0,1,1,0,0
1,1031,284,7,0,4,7,1,1,1,0,0
1,5347,58,4,2,3,14,0,1,1,0,0
1,552,167,10,2,1,17,0,1,1,0,1
1,318,89,7,0,1,17,0,1,5,0,1
1,6494,8,0,2,3,16,0,1,1,0,0
1,4301,49,15,1,5,2,0,2,1,0,1
1,1514,277,12,2,1,17,0,2,1,0,1
1,318,136,7,1,1,17,0,2,1,0,1
1,3565,156,8,0,1,17,0,2,1,0,1
1,4672,304,10,2,3,16,0,1,1,0,0
1,908,7,6,2,1,17,0,2,1,0,1
1,4445,58,4,2,3,16,0,1,5,0,1
1,685,8,0,2,1,17,0,2,1,0,1
1,6874,300,11,2,3,14,1,1,1,0,0
1,8147,218,6,1,3,14,0,1,1,0,0
1,1679,66,3,2,1,17,0,2,1,0,1
1,2492,304,10,2,1,17,0,2,3,0,1
1,2439,189,8,1,1,17,0,1,1,0,0
1,8718,270,14,2,3,14,0,2,3,0,0
1,4768,11,1,2,1,1,0,2,3,0,1
1,6422,145,4,1,3,14,0,1,1,0,0
1,5346,157,11,2,3,14,0,1,5,0,0
1,711,92,8,0,4,7,0,1,1,0,0
1,5158,282,8,1,3,14,0,2,5,0,1
1,8676,5,7,1,3,14,0,2,5,0,0
1,6069,39,15,2,3,14,0,1,1,0,1
1,5136,230,9,2,3,14,0,1,1,0,0
1,5158,252,12,2,3,14,0,2,5,0,1
1,2380,143,10,0,3,18,0,1,1,0,0
1,318,17,7,1,1,17,0,1,1,0,0
1,2438,57,14,2,1,17,0,1,1,0,1
1,4684,271,11,2,3,16,0,1,1,0,1
1,5158,276,14,2,3,14,0,1,1,0,0
1,193,277,12,2,1,17,0,2,1,0,1
1,2439,154,12,2,1,17,0,1,1,0,0
1,8663,11,1,2,3,16,0,1,5,0,1
1,5158,39,15,2,4,14,0,2,1,0,0
1,5136,139,11,2,3,14,1,1,5,0,0
1,8147,270,14,2,3,14,0,1,1,0,0
1,6759,307,6,2,3,16,0,2,1,0,1
1,769,300,11,2,1,17,0,2,5,0,1
1,913,180,7,2,3,7,0,1,5,0,1
1,830,181,5,2,1,17,0,2,1,0,1
1,6349,321,14,2,3,14,1,1,1,0,0
1,5158,58,4,2,3,14,0,1,1,0,0
1,5136,327,14,2,3,14,0,2,5,0,0
1,166,144,6,0,1,17,0,1,1,0,1
1,5687,325,6,1,5,14,0,1,5,0,0
1,5158,249,11,2,3,14,0,1,5,0,0
1,1168,244,15,1,1,17,0,2,1,0,1
1,3758,320,2,2,3,2,0,2,1,0,1
1,9223,58,4,2,0,16,0,2,3,0,0
1,2380,131,4,1,3,18,0,1,5,0,0
1,166,223,7,2,1,17,0,2,5,0,1
1,3148,147,4,2,1,17,1,1,1,0,1
1,4693,305,4,2,3,16,0,1,1,0,0
1,2953,60,10,2,1,1,0,2,1,0,1
1,6793,58,4,2,3,16,0,2,5,0,0
1,2439,152,4,2,1,17,0,1,1,0,0
1,5158,147,4,2,3,14,0,1,1,0,0
1,155,130,6,1,1,17,0,1,1,0,1
1,9133,304,10,2,0,16,0,1,1,0,0
1,5158,131,4,1,3,14,1,1,5,0,0
1,3077,118,14,1,1,17,0,2,1,0,1
1,8147,140,11,2,3,14,0,1,1,0,1
1,5136,103,2,1,5,14,0,2,5,0,1
1,5136,330,14,2,3,14,0,2,5,0,0
1,7160,336,11,2,1,16,0,1,5,0,0
1,1034,230,9,2,1,1,0,2,1,0,1
1,5158,149,7,1,3,14,0,1,1,0,0
1,5136,271,11,2,3,14,0,2,5,0,0
1,318,121,5,2,1,17,0,1,5,0,1
1,9152,106,11,2,0,16,0,1,5,0,0
1,363,227,7,2,1,17,0,2,1,0,1
1,3747,300,11,2,3,6,0,2,1,0,1
1,5098,220,11,2,3,14,1,1,1,0,0
1,5358,336,11,2,3,14,0,1,5,0,0
1,5136,140,11,2,3,14,0,2,5,0,0
1,8516,300,11,2,3,16,0,2,1,0,0
1,3932,242,11,2,3,1,0,2,1,0,1
